T1044                                                                                               01                                                                                                  01-JUN-2022 14:43:5301-JUN-2022 14:58:51 9 7 6 7 6 8 6 7 6 8 7 7 19999999999999999999999                                                                                                                                                                                                                                                           2 1 0 099 1 5 0 1 1 0 1 0 0 0 0 0 0 0 0                                                                                                                                                                                                        10 2 3 0 0 0 0 1 0 1 1 29999999999999999999999 1 2 3 1 1 1 0 0 1 2 3 0 0 1 1 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                52 3 3 3 9302999999 0 1 0 0 1 0 0 0 0 0 0669999999999999999999999999999999999 29999 1999999999999999999999999999999999999999999
T1045                                                                                               01                                                                                                  01-JUN-2022 15:58:3701-JUN-2022 16:07:23 8 8 7 5 810 9 8 8 9 9 9 19999999999999999999999                                                                                                                                                                                                                                                           2 1 0 099 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0                                                                                                                                                                                                         6 2 7 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 2 3 0 0 0 0 1 1 2 3 0 0 0 1 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                52 6 3 3 7212999999 0 1 0 0 1 0 0 0 0 0 0669999999999999999999999999999999999 59999 1999999999999999999999999999999999999999999
T1046                                                                                               01                                                                                                  01-JUN-2022 17:40:5801-JUN-2022 17:57:411010 8 8 6 6 8 5 510 6 6 19999999999999999999999                                                                                                                                                                                                                                                           1 1 0 099 1 1 1 0 0 0 1 0 1 0 0 0 0 0 0                                                                                                                                                                                                         5 2 3 0 0 1 1 0 0 1 0 29999999999999999999999 1 2 3 1 1 0 0 0 1 199 0 1 1 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                51 6 3 3 7204999999 0 1 0 0 1 0 0 0 0 0 0669999999999999999999999999999999999 59999 1999999999999999999999999999999999999999999
T1047                                                                                               01                                                                                                  01-JUN-2022 18:34:4601-JUN-2022 18:54:161010 7 8 7 7 7 7 6 8 8 8 19999999999999999999999                                                                                                                                                                                                                                                           2 29999 7 4 6 0 0 0 0 1 0 1 0 1 0 0 0 0                                                                                                                                                                                                         5 2 3 0 0 1 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 3 0 1 0 0 0 1 2 3 0 0 1 0 0 0 1 1 0                                                                                                                                                                                                                                                                                                                                51 7 3 5 9201999999 0 1 0 0 0 0 0 0 0 0 0 899999999 3999999999999999999999999999999 1999999999999999999999999999999999999999999
T1048                                                                                               01                                                                                                  07-JUN-2022 09:52:2507-JUN-2022 10:03:05 9 9 8 8 8 9 9 9 9 8 8 8 19999999999999999999999                                                                                                                                                                                                                                                           3 1 0 099 4 7 1 0 0 0 1 0 0 1 0 0 0 0 0                                                                                                                                                                                                        11 1 2 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 2 0 1 0 0 0 1 2 3 0 1 1 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                51 5 3 4 9302999999 0 1 0 0 1 0 0 0 0 0 0669999999999999999999999999999999999279999 1999999999999999999999999999999999999999999
T1049                                                                                               01                                                                                                  01-JUN-2022 14:15:1101-JUN-2022 14:30:49 7 7 7 7 7 7 7 7 7 7 7 7 4 5 4 0 0 0 0 0 0 1 0 0                                                                                                                                                                                                                                                           2 29999 4 1 7 0 0 0 0 0 1 1 0 0 0 0 0 0                                                                                                                                                                                                         5 3 5 1 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 1 2 3 1 1 0 0 0 1 2 3 0 0 1 0 1 0 0 0 0                                                                                                                                                                                                                                                                                                                                51 5 4 2 2302999999 0 0 0 0 0 0 1 0 0 0 0669999999999999999999999999999999999 89999 1999999999999999999999999999999999999999999
T1050                                                                                               01                                                                                                  01-JUN-2022 16:52:0601-JUN-2022 16:59:15 7 7 5 6 5 5 5 5 5 6 6 6 5 6 1 0 0 0 0 0 0 0 0 1                                                                                                                                                                                                                                                           3 1 0 099 1 1 1 0 0 0 1 0 0 1 0 0 0 0 0                                                                                                                                                                                                         6 3 2 1 0 1 0 0 1 0 0 29999999999999999999999 2 2 3 0 0 0 0 1 1 2 3 0 0 0 0 1 1 1 0 0                                                                                                                                                                                                                                                                                                                                51 3 3 3 3301999999 1 0 0 0 0 0 0 0 0 0 0669999999999999999999999999999999999 69999 1999999999999999999999999999999999999999999
T1051                                                                                               01                                                                                                  02-JUN-2022 10:47:3002-JUN-2022 11:51:58 5 8 7 7 710 7 710 8 810 19999999999999999999999                                                                                                                                                                                                                                                           2 1 0 099 1 6 1 0 1 0 0 0 0 0 1 0 0 0 0                                                                                                                                                                                                         6 3 6 0 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 4 2 3 0 1 0 0 0 1 2 1 0 1 0 1 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                51 3 3 3 8401999999 0 1 0 0 0 0 0 0 0 0 0669999999999999999999999999999999999 89999 1999999999999999999999999999999999999999999
T1052                                                                                               01                                                                                                  01-JUN-2022 13:15:5101-JUN-2022 13:23:1110101010101010 8 8 9 7 5 19999999999999999999999                                                                                                                                                                                                                                                           3 1 0 099 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0                                                                                                                                                                                                         2 1 6 1 1 0 0 0 0 1 0 29999999999999999999999 1 2 4 1 1 1 1 0 1 2 3 0 0 0 1 0 1 1 0 0                                                                                                                                                                                                                                                                                                                                50 4 3 4 8105999999 0 1 1 0 1 0 0 0 0 0 0669999999999999999999999999999999999179999 1999999999999999999999999999999999999999999
T1053                                                                                               01                                                                                                  01-JUN-2022 13:57:4401-JUN-2022 14:10:1510 7 8 7 8 7 8 6 7 7 6 7 19999999999999999999999                                                                                                                                                                                                                                                           3 1 0 099 1 5 1 0 0 0 1 0 0 1 0 0 0 0 0                                                                                                                                                                                                         3 2 3 0 0 1 1 0 0 1 0 29999999999999999999999 2 2 3 0 0 0 0 1 1 2 3 0 0 1 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                50 4 4 3 5302999999 0 1 0 0 1 0 0 0 0 0 0669999999999999999999999999999999999 69999 1999999999999999999999999999999999999999999
T1054                                                                                               01                                                                                                  06-JUN-2022 14:53:1806-JUN-2022 15:13:41 8 8 8 7 910 9 7 7 6 6 8 19999999999999999999999                                                                                                                                                                                                                                                           3 1 0 099 4 5 1 0 0 0 0 1 0 0 0 1 0 0 0                                                                                                                                                                                                         4 3 2 0 0 1 0 0 1 1 0 29999999999999999999999 1 4 3 1 0 0 0 0 1 2 3 1 1 0 0 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                49 6 3 4 8214999999 0 0 0 0 1 0 0 0 0 0 0 7999999 299999999999999999999999999999999 1999999999999999999999999999999999999999999
T1055                                                                                               01                                                                                                  01-JUN-2022 16:49:0501-JUN-2022 17:01:0410101010101010101010 510 19999999999999999999999                                                                                                                                                                                                                                                           4 1 0 099 1 6 1 0 1 0 0 0 0 1 0 0 0 0 0                                                                                                                                                                                                         6 3 2 1 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 2 2 3 0 0 0 0 1 1 2 3 0 0 0 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                48 5 3 4 6906999104 0 1 0 0 0 0 0 0 0 0 0669999999999999999999999999999999999 99999 1999999999999999999999999999999999999999999
T1056                                                                                               01                                                                                                  01-JUN-2022 12:17:0801-JUN-2022 12:28:51 9 9 7 8 7 8 8 6 8 8 6 6 19999999999999999999999                                                                                                                                                                                                                                                           2 1 0 099 5 5 1 0 0 0 0 1 1 0 0 0 0 0 0                                                                                                                                                                                                         6 1 6 0 1 0 0 0 0 1 1 29999999999999999999999 1 2 4 0 0 0 0 1 1 2 3 0 1 1 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                48 4 2 510105999999 0 1 0 0 0 0 0 0 0 0 0669999999999999999999999999999999999279999 1999999999999999999999999999999999999999999
T1057                                                                                               01                                                                                                  01-JUN-2022 13:36:2501-JUN-2022 14:22:1410101010101010101010 8 0 19999999999999999999999                                                                                                                                                                                                                                                           3 1 0 099 2 2 1 0 0 1 0 0 1 0 0 0 0 0 0                                                                                                                                                                                                         5 2 7 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 2 3 0 0 0 0 1 1 199 0 0 0 0 0 0 0 0 1提高利率，房價就下來了。                                                                                                                                                                                                                                                                                            47 5 3 510104999999 0 1 0 0 1 0 0 0 0 0 0669999999999999999999999999999999999 69999 1999999999999999999999999999999999999999999
T1058                                                                                               01                                                                                                  01-JUN-2022 12:05:5801-JUN-2022 12:31:041010 810101010 810 7 6 6 19999999999999999999999                                                                                                                                                                                                                                                           3 1 0 099 6 6 1 0 0 0 0 0 1 1 0 0 0 0 0                                                                                                                                                                                                         4 3 3 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 1 2 4 0 0 0 0 1 1 2 3 0 1 1 0 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                46 4 3 3 4906999301 0 1 0 0 0 0 0 0 0 0 0669999999999999999999999999999999999209999 1999999999999999999999999999999999999999999
T1059                                                                                               01                                                                                                  01-JUN-2022 16:21:2201-JUN-2022 16:34:40 8 8 7 7 8 7 8 9 7 9 7 7 5 2 1 0 0 0 0 0 0 0 0 1                                                                                                                                                                                                                                                           1 1 0 099 1 5 0 0 1 0 0 1 1 0 0 0 0 0 0                                                                                                                                                                                                         7 2 1 1 0 0 0 1 0 1 0 29999999999999999999999 2 2 3 1 0 0 0 0 1 2 3 0 1 0 0 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                46 5 4 3 3906999301 1 0 0 0 0 0 0 0 0 0 0669999999999999999999999999999999999 49999 1999999999999999999999999999999999999999999
T1060                                                                                               01                                                                                                  06-JUN-2022 22:00:3906-JUN-2022 22:10:41 6 9 8 6 7 910 6 9 6 710 19999999999999999999999                                                                                                                                                                                                                                                           3 1 0 099 4 6 0 0 1 0 0 0 0 1 0 1 0 0 0                                                                                                                                                                                                         5 2 2 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 2 2 3 0 0 1 0 0 1 2 3 0 1 1 0 0 1 0 0 0                                                                                                                                                                                                                                                                                                                                46 7 4 3 4906999206 0 1 0 0 0 0 0 0 0 0 0669999999999999999999999999999999999 59999 1999999999999999999999999999999999999999999
T1061                                                                                               01                                                                                                  01-JUN-2022 14:00:3201-JUN-2022 14:07:15 81010101010 81010 8 810 19999999999999999999999                                                                                                                                                                                                                                                           2 1 0 099 1 7 1 1 0 0 1 0 0 0 0 0 0 0 0                                                                                                                                                                                                         5 3 2 0 1 1 0 0 0 1 0 29999999999999999999999 1 2 4 0 0 0 0 1 1 2 3 0 0 1 0 0 0 1 1 0                                                                                                                                                                                                                                                                                                                                45 5 2 510105999999 0 1 0 0 0 0 0 0 0 0 0669999999999999999999999999999999999 49999 1999999999999999999999999999999999999999999
T1062                                                                                               01                                                                                                  01-JUN-2022 13:22:4101-JUN-2022 13:35:2310 9 8 9 8 9 6 7 7 9 6 6 19999999999999999999999                                                                                                                                                                                                                                                           4 1 0 099 5 5 0 0 0 0 0 0 1 1 1 0 0 0 0                                                                                                                                                                                                        11 2 7 0 0 1 1 0 1 0 0 29999999999999999999999 2 2 4 0 1 0 0 0 1 2 3 0 1 0 1 0 0 0 1 0                                                                                                                                                                                                                                                                                                                                44 5 4 3 5906999302 0 1 0 0 0 0 0 0 0 0 0669999999999999999999999999999999999239999 1999999999999999999999999999999999999999999
T1063                                                                                               01                                                                                                  01-JUN-2022 14:40:0201-JUN-2022 14:51:38 9 8 6 6 7 7 6 5 8 6 5 9 19999999999999999999999                                                                                                                                                                                                                                                           3 1 0 199 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0                                                                                                                                                                                                         1 2 6 1 1 0 0 0 0 0 0 29999999999999999999999 4 1 3 1 0 0 0 0 2 2 3 0 1 1 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                44 3 4 1 1906999105 0 1 0 0 0 0 0 0 0 0 0 7999999 699999999999999999999999999999999 1999999999999999999999999999999999999999999
T1064                                                                                               01                                                                                                  01-JUN-2022 11:56:1001-JUN-2022 12:12:3510 9 8 8 71010 610 8 810 5 6 1 0 0 0 0 0 0 0 0 1                                                                                                                                                                                                                                                           2 1 2 099 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0                                                                                                                                                                                                        11 3 2 1 0 1 0 0 1 0 0 29999999999999999999999 2 2 3 0 1 0 0 0 3 2 1 0 1 0 1 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                42 3 5 1 1906999602 1 0 0 0 0 0 0 0 0 0 0 79999991999999999999999999999999999999999 1999999999999999999999999999999999999999999
T1065                                                                                               01                                                                                                  01-JUN-2022 11:53:5101-JUN-2022 12:08:2010 8 7 7 4 9 7 5 9 5 3 3 19999999999999999999999                                                                                                                                                                                                                                                           2 1 0 099 1 1 0 0 0 0 0 0 1 1 0 1 0 0 0                                                                                                                                                                                                        10 2 2 1 0 0 0 1 0 1 0 29999999999999999999999 1 2 1 0 0 1 0 0 1 2 1 0 1 1 0 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                40 5 4 1 1906999103 0 1 0 0 0 0 0 0 0 0 0669999999999999999999999999999999999289999 1999999999999999999999999999999999999999999
T1066                                                                                               01                                                                                                  01-JUN-2022 22:37:1601-JUN-2022 22:51:36 7 8 5 9 8 910 6 4 8 6 6 19999999999999999999999                                                                                                                                                                                                                                                           1 1 0 099 5 2 0 0 0 0 0 0 0 0 0 1 0 0 0                                                                                                                                                                                                         1 1 3 0 0 0 0 0 1 0 0 29999999999999999999999 2 2 1 1 0 0 0 0 1 2 3 1 1 1 0 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                40 4 2 1 1906999104 0 1 0 0 0 0 0 0 0 0 0 79999991099999999999999999999999999999999 1999999999999999999999999999999999999999999
T1067                                                                                               01                                                                                                  01-JUN-2022 12:57:5301-JUN-2022 13:22:2810 6 8 8 6 9 7 5 910 5 9 19999999999999999999999                                                                                                                                                                                                                                                           3 1 0 099 1 6 0 0 0 0 0 0 1 1 0 1 0 0 0                                                                                                                                                                                                         4 2 7 0 0 1 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 2 2 3 0 1 0 0 0 1 2 3 0 0 1 0 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                30 6 2 2 2301999999 0 1 0 0 0 0 0 0 0 0 0669999999999999999999999999999999999 79999 1999999999999999999999999999999999999999999
T1068                                                                                               01                                                                                                  01-JUN-2022 11:58:2801-JUN-2022 12:11:311010 7 8 7 7 6 7 7 5 710 19999999999999999999999                                                                                                                                                                                                                                                           4 1 0 299 1 1 0 0 1 0 1 0 1 0 0 0 0 0 0                                                                                                                                                                                                         5 2 3 1 0 1 0 1 0 0 0 29999999999999999999999 1 2 3 0 1 0 0 0 1 2 3 0 0 0 0 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                19 6 4 3 7204999999 0 1 0 0 1 0 0 0 0 0 0 7999999 299999999999999999999999999999999 1999999999999999999999999999999999999999999
T1069                                                                                               01                                                                                                  30-MAY-2022 20:52:5430-MAY-2022 21:01:44101010 810101010101010 8 6 2 3 1 0 0 1 0 0 1 0 0                                                                                                                                                                                                                                                           3 29999 1 1 8 0 0 1 0 0 0 1 0 0 0 0 0 0                                                                                                                                                                                                        11 2 5 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 2 2 3 1 1 0 0 0 1 199 0 0 0 1 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                86 5 3 3 2302999999 0 0 0 0 0 0 1 0 1 0 0 79999991299999999999999999999999999999999 2669999999999999999999999999999999999 39999
T1070                                                                                               01                                                                                                  01-JUN-2022 13:41:5101-JUN-2022 13:49:07 7 8 710 8 9 8 510 7 5 8 6 4 3 0 0 1 1 1 0 0 0 0                                                                                                                                                                                                                                                           3 29999 1 1 7 1 0 0 0 0 0 1 0 1 0 0 0 0                                                                                                                                                                                                        11 3 7 0 0 1 1 0 0 1 0 29999999999999999999999 2 2 3 1 1 1 0 0 1 199 0 1 1 0 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                86 5 3 3 8801999999 0 0 1 0 0 0 1 0 0 0 0669999999999999999999999999999999999269999 2669999999999999999999999999999999999289999
T1071                                                                                               01                                                                                                  29-MAY-2022 05:21:3229-MAY-2022 05:32:20 5 8 7 8 8 8 5 6 7 8 7 7 6 5 3 1 1 0 0 0 0 1 0 0                                                                                                                                                                                                                                                           2 29999 1 1 6 0 1 0 0 0 1 0 0 0 1 0 0 0                                                                                                                                                                                                         6 3 2 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 1 1 0 0 0 1 2 3 1 0 0 1 0 3 199 0 1 1 0 0 1 0 0 0                                                                                                                                                                                                                                                                                                                                85 5 4 2 2602999999 0 0 0 0 0 0 0 0 1 0 0669999999999999999999999999999999999169999 2669999999999999999999999999999999999 89999
T1072                                                                                               01                                                                                                  01-JUN-2022 21:34:1301-JUN-2022 21:38:481010 8 8101010 8 9 9 710 19999999999999999999999                                                                                                                                                                                                                                                           1 29999 8 1 5 0 0 1 0 1 0 1 0 0 0 0 0 0                                                                                                                                                                                                        11 4 7 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 2 1 1 1 1 0 0 5 199 0 1 1 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                80 5 3 3 6301999999 0 1 1 1 0 0 0 0 0 0 0 7999999 799999999999999999999999999999999 2669999999999999999999999999999999999 79999
T1073                                                                                               01                                                                                                  28-MAY-2022 01:22:2728-MAY-2022 01:29:14 8 9 9 8 9 8 8 910 8 910 6 1 3 1 1 0 0 0 0 1 0 0                                                                                                                                                                                                                                                           2 29999 4 5 5 0 0 0 0 0 0 1 0 0 0 0 0 0                                                                                                                                                                                                        11 3 7 0 0 1 1 1 0 0 0 29999999999999999999999 3 4 2 0 1 0 0 0 4 199 0 1 1 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                79 5 3 2 2303999999 0 0 0 0 0 0 0 1 0 0 0 899999999 6999999999999999999999999999999 2669999999999999999999999999999999999289999
T1074                                                                                               01                                                                                                  01-JUN-2022 12:33:2301-JUN-2022 12:43:28 8 8 5 5 81010 8 9 8 7 6 19999999999999999999999                                                                                                                                                                                                                                                           2 1 1 099 2 7 1 0 1 0 1 0 0 0 0 0 0 0 0                                                                                                                                                                                                        10 2 1 0 0 0 1 0 1 0 1 29999999999999999999999 2 2 1 1 0 0 1 0 1 2 1 0 1 0 1 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                75 6 4 3 6602999999 0 0 1 0 0 0 1 0 0 0 0 79999992099999999999999999999999999999999 2 79999992099999999999999999999999999999999
T1075                                                                                               01                                                                                                  01-JUN-2022 12:33:0301-JUN-2022 12:37:541010 71010101010 710 9 6 19999999999999999999999                                                                                                                                                                                                                                                           3 29999 3 2 2 1 0 1 1 0 0 0 0 0 0 0 0 0                                                                                                                                                                                                         2 2 7 1 0 1 0 0 0 0 1 29999999999999999999999 1 2 2 0 1 1 0 0 1 199 0 1 1 0 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                71 5 4 3 9213999999 0 1 1 0 0 0 0 0 0 0 0 899999999 1999999999999999999999999999999 2 899999999 5999999999999999999999999999999
T1076                                                                                               01                                                                                                  02-JUN-2022 07:36:4802-JUN-2022 07:44:14 7 7 6 6 5 7 8 7 8 9 7 9 19999999999999999999999                                                                                                                                                                                                                                                           2 1 1 099 4 6 1 0 0 0 1 0 0 0 0 1 0 0 0                                                                                                                                                                                                         7 2 5 0 0 1 0 0 0 1 0 29999999999999999999999 1 2 3 1 0 0 1 0 3 199 0 1 0 0 0 1 0 1 0                                                                                                                                                                                                                                                                                                                                70 3 3 3 6602999999 0 1 0 0 1 0 0 0 0 0 0 7999999 399999999999999999999999999999999 2669999999999999999999999999999999999269999
T1077                                                                                               01                                                                                                  02-JUN-2022 04:55:5002-JUN-2022 05:06:52101010101010101010101010 19999999999999999999999                                                                                                                                                                                                                                                           2 1 0 399 1 1 1 0 0 0 1 0 1 0 0 0 0 0 0                                                                                                                                                                                                        11 1 2 0 0 1 1 0 0 1 0 29999999999999999999999 1 2 1 1 0 0 0 0 2 2 1 0 0 0 1 0 1 1 0 0                                                                                                                                                                                                                                                                                                                                69 4 4 1 3602999999 0 1 0 0 1 0 0 0 0 0 0669999999999999999999999999999999999259999 2669999999999999999999999999999999999259999
T1078                                                                                               01                                                                                                  01-JUN-2022 13:30:5801-JUN-2022 13:38:20 8 9 8 5 5 5 5 5 5 5 5 9 19999999999999999999999                                                                                                                                                                                                                                                           2 1 0 199 1 8 0 1 0 0 0 0 1 1 0 0 0 0 0                                                                                                                                                                                                         4 3 2 1 0 0 0 0 1 1 0 29999999999999999999999 3 2 3 0 0 0 0 1 1 2 3 0 0 1 0 1 0 1 0 0                                                                                                                                                                                                                                                                                                                                68 6 3 510104999999 0 1 0 0 1 0 0 0 0 0 0669999999999999999999999999999999999 79999 2669999999999999999999999999999999999 49999
